city,preco_compra,tipo,razao_social,distribuidora,bairro,data_coleta,fornecedor,state,modalidade_de_compra,preco_venda,endereco,bandeira,id
SALVADOR,"2,436",Gasolina,Ferreira e Queiroz Derivados de Petroleo Ltda,-,Caixa D'agua,18/04/2011,-,BA,FOB,"2,830","Ladeira do Paiva, 404",PETROBRAS DISTRIBUIDORA S.A,988-487-618-9
SALVADOR,"2,396",Gasolina,Posto de Lubrificação Sao Judas Tadeu Ltda,-,Baixa de Quintas,18/04/2011,-,BA,CIF,"2,830","Rua Quinta dos Lazaros, S/n 0",COSAN COMBUSTÍVEIS,988-487-618-10
SALVADOR,"2,392",Gasolina,Micro Posto Rio Vermelho Ltda,-,Baixa de Quintas,18/04/2011,PETROBRAS DISTRIBUIDORA S.A,BA,FOB,"2,830","Rua Rodrigo de Menezes, S/n",BRANCA,988-487-618-11
SALVADOR,"2,380",Gasolina,Veiga Derivados de Petroleo Ltda,-,Pau Miúdo,18/04/2011,LARCO,BA,FOB,"2,830","Praca Cons João Alfredo, S/n 0",BRANCA,988-487-618-12
SALVADOR,-,Gasolina,Grl - Organização Revendedora de Comb e Lubrif Ltda,-,Valéria,18/04/2011,-,BA,-,"2,840","Rodovia Br 324, S/n Km 11,6 - Valeria",SHELL,988-487-618-13
SALVADOR,"2,533",Gasolina,M de Aguiar Com. de Combustiveis e Der. de Petroleo Ltd,-,Pirajá,18/04/2011,-,BA,CIF,"2,840","Rodovia Br 324, S/n Km 9 235",COSAN COMBUSTÍVEIS,988-487-618-14
SALVADOR,"2,400",Gasolina,Central Posto Ltda,-,Retiro,18/04/2011,HORA,BA,FOB,"2,850","Avenida San Martin, 161",BRANCA,988-487-618-15
SALVADOR,"2,380",Gasolina,Rodrigues Torres Com. Deriv. Pet. Ltda,-,Roma,18/04/2011,LARCO,BA,FOB,"2,850","Avenida Fernandes da Cunha, 80",BRANCA,988-487-618-16
SALVADOR,"2,396",Gasolina,Posto de Combustiveis Beira Mar Ltda,-,Plataforma,18/04/2011,-,BA,CIF,"2,850","Avenida Afranio Peixoto, 5444 Alto do Luso - Escada",COSAN COMBUSTÍVEIS,988-487-618-17
SALVADOR,"2,396",Gasolina,Torres Barbosa Comercio de Derivados de Petroleo Ltda,-,Bonocô,18/04/2011,TOTAL,BA,CIF,"2,850","Avenida Mario Leal Ferreira, S/n",BRANCA,988-487-618-18
SALVADOR,"2,465",Gasolina,S. Dantas e Filhos Ltda,-,Paripe,18/04/2011,-,BA,CIF,"2,850","Rua da Olaria, S/n",IPP,988-487-618-19
SALVADOR,"2,436",Gasolina,Acf Comercio e Serviços Ltda,-,Paripe,18/04/2011,TOTAL,BA,CIF,"2,850","Loteamento Jardim Suburbana, S/n Lotes 1 A 4",BRANCA,988-487-618-20
SALVADOR,"2,424",Gasolina,Di - Distribuidora de Combustiveis e Serviços Ltda Epp,-,Comércio,18/04/2011,-,BA,FOB,"2,850","Avenida Estados  Unidos, S/n",PETROBRAS DISTRIBUIDORA S.A,988-487-618-21
SALVADOR,"2,445",Gasolina,M30 Comércio de Combustíveis Ltda,-,Liberdade,18/04/2011,PETROBRAS DISTRIBUIDORA S.A,BA,FOB,"2,850","Estrada da Liberdade, 428",BRANCA,988-487-618-22
SALVADOR,"2,392",Gasolina,M-54 Comercio de Combustiveis Ltda,-,Castelo Branco,18/04/2011,PETROBRAS DISTRIBUIDORA S.A,BA,FOB,"2,850","Rua   Genaro de Carvalho, S/n",BRANCA,988-487-618-23
SALVADOR,"2,394",Gasolina,Torres Comércio e Derivados de Petróleo Ltda.,-,Bonfim,18/04/2011,FEDERAL,BA,CIF,"2,850","Avenida Bonfim, 180",BRANCA,988-487-618-24
SALVADOR,"2,394",Gasolina,Posto de Combustíveis Jaguaribe Ltda.,-,Largo do Tanque,18/04/2011,FEDERAL,BA,CIF,"2,850","Largo do Tanque, 108",BRANCA,988-487-618-25
SALVADOR,"2,396",Gasolina,Torres Barbosa Comercio de Derivados de Petroleo Ltda,-,Água de Meninos,18/04/2011,TOTAL,BA,CIF,"2,850","Rua Julio Paixao, S/n",BRANCA,988-487-618-26
SALVADOR,"2,400",Gasolina,Posto Jequitaia Ltda,-,Comércio,18/04/2011,-,BA,CIF,"2,850","Avenida Frederico Pontes, 107",SHELL,988-487-618-27
SALVADOR,"2,370",Gasolina,Uniposto - Serviços de Lavagem e Lubrificação Ltda,-,Valéria,18/04/2011,-,BA,FOB,"2,859","Rua Eurico Temporal, S/n",SHELL,988-487-618-28
SALVADOR,"2,354",Gasolina,Posto Portoseco de Combustiveis Ltda,-,Pirajá,18/04/2011,-,BA,FOB,"2,860","Rodovia Br 324, S/n Km 09",PETROBRAS DISTRIBUIDORA S.A,988-487-618-29
SALVADOR,"2,400",Gasolina,Posto de Combustíveis Vei-gas Ltda.,-,São Caetano,18/04/2011,-,BA,CIF,"2,860","Estrada de Campinas, 818",COSAN COMBUSTÍVEIS,988-487-618-30
SALVADOR,"2,380",Gasolina,Posto de Comb. Rampa do Mercado Ltda,-,Conceiçao da Praia,18/04/2011,TOTAL,BA,FOB,"2,860","Praca Visconde de Cairu, S/n",BRANCA,988-487-618-31
SALVADOR,"2,569",Gasolina,Sodic Sociedade Revendedora de Combustível Ltda,-,Brasilgás,18/04/2011,-,BA,FOB,"2,860","Rodovia Br 324, S/n Km 8",SHELL,988-487-618-32
SALVADOR,"2,476",Gasolina,Posto Gameleira Ltda,-,Pirajá,18/04/2011,-,BA,FOB,"2,860","Rodovia Br 324, S/n Km 9,5",PETROBRAS DISTRIBUIDORA S.A,988-487-618-33
SALVADOR,"2,538",Gasolina,Sodic Sociedade Revendedora de Combustível Ltda,-,Valéria,18/04/2011,-,BA,FOB,"2,860","Rodovia Br 324, S/n Km 11,6  -  Antes do Viaduto da Entrada de Valéria",SHELL,988-487-618-34
SALVADOR,"2,384",Gasolina,Posto 4 Comércio  de Combustíveis Ltda.,-,Pirajá,18/04/2011,-,BA,FOB,"2,860","Avenida Alimar Baleeiro, 578 0",PETROBRAS DISTRIBUIDORA S.A,988-487-618-35
SALVADOR,"2,415",Gasolina,Oitis Comércio de Derivados de Petróleo Ltda,-,Sao Marcos,18/04/2011,ATLÂNTICA,BA,FOB,"2,870","Avenida São  Rafael, 2267",BRANCA,988-487-618-36
SALVADOR,"2,445",Gasolina,Posto Ipanema Ltda,-,Lobato,18/04/2011,-,BA,FOB,"2,870","Avenida Afranio Peixoto, 14 A",PETROBRAS DISTRIBUIDORA S.A,988-487-618-37
SALVADOR,"2,468",Gasolina,J & J Combustíveis Ltda.,-,Santa Teresa,18/04/2011,-,BA,CIF,"2,870","Avenida Antônio Carlos Magalhães, 5863",IPP,988-487-618-38
SALVADOR,-,Gasolina,"Coelho, Mendes & Silva Ltda",-,Retiro,18/04/2011,-,BA,-,"2,870","Avenida San Martin, S/n",COSAN COMBUSTÍVEIS,988-487-618-39
SALVADOR,"2,443",Gasolina,Posto Nova Brasília Ltda.,-,Jardim Nova Esperança,18/04/2011,-,BA,FOB,"2,870","Avenida Aliomar Baleeiro, S/n",SHELL,988-487-618-40
SALVADOR,"2,476",Gasolina,Aeroclube Comércio de Derivados de Petróleo Ltda,-,Boca do Rio,18/04/2011,-,BA,FOB,"2,870","Avenida Otávio Mangabeira, 6094",PETROBRAS DISTRIBUIDORA S.A,988-487-618-41
SALVADOR,"2,447",Gasolina,Santos Pedreira Com de Comb e Servicos Ltda,-,Ribeira,18/04/2011,DPPI,BA,FOB,"2,870","Praca Simoes Filho (largo do Papagaio), 31",BRANCA,988-487-618-42
SALVADOR,"2,461",Gasolina,Petromerc Derivados de Petróleo Ltda.,-,Itacaranha,18/04/2011,-,BA,FOB,"2,870","Avenida Suburbana, S/n Av. Afranio Peixoto",PETROBRAS DISTRIBUIDORA S.A,988-487-618-43
SALVADOR,"2,421",Gasolina,Whl Comercial Ltda.,-,Lapinha,18/04/2011,-,BA,FOB,"2,870","Largo da Lapinha, 12",PETROBRAS DISTRIBUIDORA S.A,988-487-618-44
SALVADOR,"2,451",Gasolina,Mj Comércio de Combustíveis Ltda.,-,Itacaranha,18/04/2011,-,BA,FOB,"2,870","Avenida Suburbana, 7000",PETROBRAS DISTRIBUIDORA S.A,988-487-618-45
SALVADOR,"2,442",Gasolina,Yansa Comercio de Derivados de Petroleo e Servicos Ltda,-,Paripe,18/04/2011,-,BA,CIF,"2,875","Avenida Afranio Peixoto, S/n Suburbana",ALE,988-487-618-46
SALVADOR,"2,492",Gasolina,Sino Com. e Distrib. de Derivados de Petróleo Ltda.,-,Periperi,18/04/2011,-,BA,CIF,"2,879","Avenida Afranio Peixoto, S/n 0",PETROBRAS DISTRIBUIDORA S.A,988-487-618-47
SALVADOR,"2,528",Gasolina,Cleraldo Andrade Rezende de Salvador,-,Aguas Claras,18/04/2011,-,BA,CIF,"2,879","Rodovia Br 324, S/n Km 12",COSAN COMBUSTÍVEIS,988-487-618-48
SALVADOR,"2,463",Gasolina,Trevo Derivados de Petróleo Ltda.,-,Largo do Tanque,18/04/2011,-,BA,FOB,"2,880","Avenida San Martin, 450",PETROBRAS DISTRIBUIDORA S.A,988-487-618-49
SALVADOR,"2,463",Gasolina,Sodic Sociedade Revendedora de Combustível Ltda,-,Base Naval de Aratu,18/04/2011,-,BA,FOB,"2,880","Rodovia Ba 528, 4814 Km 5,1 - Estrada Base Naval",PETROBRAS DISTRIBUIDORA S.A,988-487-618-50
SALVADOR,"2,379",Gasolina,Coelho Comercio de Combustiveis Ltda,-,Calçada,18/04/2011,PETROBRAS DISTRIBUIDORA S.A,BA,FOB,"2,880","Rua Nilo Peçanha, 113",BRANCA,988-487-618-51
SALVADOR,"2,497",Gasolina,Unicom Combustíveis e Lubrificantes Ltda.,-,Ribeira,18/04/2011,-,BA,CIF,"2,880","Rua Lellis Piedade, 01 Itapagipe",PETROBRAS DISTRIBUIDORA S.A,988-487-618-52
SALVADOR,"2,431",Gasolina,Posto de Lubrificação Barbalho Ltda,-,Barbalho,18/04/2011,-,BA,FOB,"2,889","Ladeira do Arco, 05",PETROBRAS DISTRIBUIDORA S.A,988-487-618-53
SALVADOR,"2,413",Gasolina,Passos Garcia Comercio de Derivados de Petroleo Ltda,-,Ribeira,18/04/2011,-,BA,CIF,"2,890","Rua Porto dos Tainheiros, 9",PETROBRAS DISTRIBUIDORA S.A,988-487-618-54
SALVADOR,"2,384",Gasolina,Posto 4 Comércio  de Combustíveis Ltda.,-,Pirajá,18/04/2011,-,BA,FOB,"2,890","Estrada Campinas de Piraja, S/n",PETROBRAS DISTRIBUIDORA S.A,988-487-618-55
SALVADOR,-,Gasolina,Ferreira Combustives Ltda,-,Rio Vermelho,18/04/2011,-,BA,-,"2,890","Rua Marques de Monte Santo, 50",SHELL,988-487-618-56
SALVADOR,"2,461",Gasolina,J A Sobra & Cia Ltda.,-,Bonoco,18/04/2011,-,BA,FOB,"2,890","Avenida Mario Leal Ferreira, 509",PETROBRAS DISTRIBUIDORA S.A,988-487-618-57
SALVADOR,"2,384",Gasolina,Posto 4 Comércio  de Combustíveis Ltda.,-,Vila Canária,18/04/2011,-,BA,FOB,"2,890","Avenida Aliomar Baleeiro, S/n Km 2,5 - Antiga Rod. Santo Amaro de Ipitanga",PETROBRAS DISTRIBUIDORA S.A,988-487-618-58
SALVADOR,"2,478",Gasolina,Grl - Organização Revendedora de Comb e Lubrif Ltda,-,Pirajá,18/04/2011,-,BA,FOB,"2,890","Estrada de Piraja, 01 Lot. Jardim Campinas",SHELL,988-487-618-59
SALVADOR,"2,526",Gasolina,Fiamma Energia Veicular Ltda.,-,Água de Meninos,18/04/2011,-,BA,CIF,"2,890","Avenida Jequitaia, 80",SHELL,988-487-618-60
SALVADOR,"2,384",Gasolina,Posto 4 Comércio  de Combustíveis Ltda.,-,Mata Escura,18/04/2011,-,BA,FOB,"2,890","Avenida Cardeal Avelar Brandao Villela, 2505",PETROBRAS DISTRIBUIDORA S.A,988-487-618-61
SALVADOR,"2,474",Gasolina,Albatroz Com. de Comb. Lubrif. e Serv. de Lavagem Ltda.,-,Suburbana,18/04/2011,-,BA,FOB,"2,890","Avenida Afrânio Peixoto, S/n",PETROBRAS DISTRIBUIDORA S.A,988-487-618-62
SALVADOR,"2,447",Gasolina,Auto Posto Meridional Ltda,-,Calçada,18/04/2011,DPPI,BA,FOB,"2,890","Rua Fernades Vieira, 54",BRANCA,988-487-618-63
SALVADOR,"2,478",Gasolina,Grl - Organização Revendedora de Comb e Lubrif Ltda,-,Valeria,18/04/2011,-,BA,FOB,"2,890","Estrada  da Valeria, S/n Km 4,8",SHELL,988-487-618-64
SALVADOR,"2,444",Gasolina,Micro Posto Rio Vermelho Ltda,-,Rio Vermelho,18/04/2011,-,BA,FOB,"2,890","Praca Colombo, S/n",PETROBRAS DISTRIBUIDORA S.A,988-487-618-65
SALVADOR,"2,519",Gasolina,Srb Revendedora de Combustíveis e Lubrificantes Ltda.,-,Retiro,18/04/2011,-,BA,CIF,"2,890","Avenida Barros Reis, 636",SHELL,988-487-618-66
SALVADOR,"2,448",Gasolina,Ecopostos Combustíveis e Serviços Ltda,-,Arraial do Retiro,18/04/2011,-,BA,CIF,"2,895","Avenida Barros Reis Lado Par, 2938",PETROBRAS DISTRIBUIDORA S.A,988-487-618-67
SALVADOR,"2,431",Gasolina,Posto Marina de Combustíveis Ltda.,-,Comércio,18/04/2011,-,BA,CIF,"2,899","Avenida Contorno, 3",PETROBRAS DISTRIBUIDORA S.A,988-487-618-68
SALVADOR,"2,504",Gasolina,Derivados de Petróleo Tiradentes Ltda.,-,Caminho de Areia,18/04/2011,-,BA,CIF,"2,899","Avenida Tiradentes, 65/67",ALE,988-487-618-69
SALVADOR,"2,547",Gasolina,Gas On Line - Comércio e Serviços Ltda.,-,Amaralina,18/04/2011,-,BA,CIF,"2,899","Avenida Amaralina, 441",SHELL,988-487-618-70
SALVADOR,"2,489",Gasolina,Gas On Line - Comércio e Serviços Ltda.,-,Pau Miúdo,18/04/2011,-,BA,CIF,"2,899","Avenida Heitor Dias da Silva, 735",IPP,988-487-618-71
SALVADOR,-,Gasolina,Pacífico Comércio e Serviços de Combustíveis Ltda.,-,Horto Florestal,18/04/2011,-,BA,-,"2,900","Avenida Santa  Luzia, 1137",PETROBRAS DISTRIBUIDORA S.A,988-487-618-72
SANTO ANTONIO DE JESUS,-,Diesel,Posto Joeirana Ltda,-,São Paulo,20/04/2011,-,BA,-,"1,919","Acesso Antonio Carlos Magalhães, 1222",BRANCA,1006-532-618-0
SANTO ANTONIO DE JESUS,"1,686",Diesel,Posto Acácia Ltda,-,Sede,20/04/2011,TOTAL,BA,FOB,"1,919","Rodovia Br 101, S/n Km 975",BRANCA,1006-532-618-1
SANTO ANTONIO DE JESUS,"1,714",Diesel,Posto de Abastecimento Comb. Reconcavo Bahia Ltda,-,Sede,20/04/2011,-,BA,FOB,"1,945","Rodovia Br 101, S/n Km 263",SHELL,1006-532-618-2
SANTO ANTONIO DE JESUS,"1,700",Diesel,Pedro Batista de Souza Cia Ltda,-,Ernesto Mello,20/04/2011,LARCO,BA,FOB,"1,949","Avenida Luis Argolo, S/n 0",BRANCA,1006-532-618-3
SANTO ANTONIO DE JESUS,-,Diesel,Portal da Ilha Distribuidora de Combustiveis Ltda,-,Santa Terezinha,20/04/2011,-,BA,-,"1,949","Rodovia Ferry Boat Ba 045, S/n Km 03",PETROBRAS DISTRIBUIDORA S.A,1006-532-618-4
SANTO ANTONIO DE JESUS,"1,716",Diesel,Cruzeiro do Sul Com de Combustiveis e Servicos Ltda,-,Andaia,20/04/2011,-,BA,FOB,"1,950","Rua Teodoro Dias Barreto, 1230",IPP,1006-532-618-5
SANTO ANTONIO DE JESUS,-,Diesel,Posto de Gasolina Atalaia Ltda,-,Centro,20/04/2011,-,BA,-,"1,970","Praca Felix Gaspar, S/n",PETROBRAS DISTRIBUIDORA S.A,1006-532-618-6
SANTO ANTONIO DE JESUS,"1,717",Diesel,Cruzeiro do Sul Com de Combustiveis e Servicos Ltda,-,Centro,20/04/2011,-,BA,FOB,"1,970","Avenida Roberto Santos, S/n",IPP,1006-532-618-7
SANTO ANTONIO DE JESUS,-,Diesel,Posto Sao Paulo Ltda,-,Ernesto Melo,20/04/2011,-,BA,-,"1,989","Rua Lucio Jose de Oliveira, 43 0",BRANCA,1006-532-618-8
SANTO ANTONIO DE JESUS,-,Etanol,Posto Joeirana Ltda,-,São Paulo,20/04/2011,-,BA,-,"2,140","Acesso Antonio Carlos Magalhães, 1222",BRANCA,1006-643-618-0
SANTO ANTONIO DE JESUS,"1,866",Etanol,Cruzeiro do Sul Com de Combustiveis e Servicos Ltda,-,Centro,20/04/2011,-,BA,FOB,"2,170","Avenida Roberto Santos, S/n",IPP,1006-643-618-1
SANTO ANTONIO DE JESUS,-,Etanol,Posto de Gasolina Atalaia Ltda,-,Centro,20/04/2011,-,BA,-,"2,170","Praca Felix Gaspar, S/n",PETROBRAS DISTRIBUIDORA S.A,1006-643-618-2
SANTO ANTONIO DE JESUS,"1,866",Etanol,Cruzeiro do Sul Com de Combustiveis e Servicos Ltda,-,Andaia,20/04/2011,-,BA,FOB,"2,170","Rua Teodoro Dias Barreto, 1230",IPP,1006-643-618-3
SANTO ANTONIO DE JESUS,"1,920",Etanol,Pedro Batista de Souza Cia Ltda,-,Ernesto Mello,20/04/2011,LARCO,BA,FOB,"2,290","Avenida Luis Argolo, S/n 0",BRANCA,1006-643-618-4
SANTO ANTONIO DE JESUS,"1,886",Etanol,Posto Acácia Ltda,-,Sede,20/04/2011,TOTAL,BA,FOB,"2,359","Rodovia Br 101, S/n Km 975",BRANCA,1006-643-618-5
SANTO ANTONIO DE JESUS,-,Etanol,Posto Sao Paulo Ltda,-,Ernesto Melo,20/04/2011,-,BA,-,"2,360","Rua Lucio Jose de Oliveira, 43 0",BRANCA,1006-643-618-6
SANTO ANTONIO DE JESUS,-,Etanol,Portal da Ilha Distribuidora de Combustiveis Ltda,-,Santa Terezinha,20/04/2011,-,BA,-,"2,360","Rodovia Ferry Boat Ba 045, S/n Km 03",PETROBRAS DISTRIBUIDORA S.A,1006-643-618-7
SANTO ANTONIO DE JESUS,"2,161",Etanol,Posto de Abastecimento Comb. Reconcavo Bahia Ltda,-,Sede,20/04/2011,-,BA,FOB,"2,370","Rodovia Br 101, S/n Km 263",SHELL,1006-643-618-8
SANTO ANTONIO DE JESUS,"1,704",GNV,Posto de Abastecimento Comb. Reconcavo Bahia Ltda,-,Sede,20/04/2011,-,BA,FOB,"1,990","Rodovia Br 101, S/n Km 263",SHELL,1006-476-618-0
SANTO ANTONIO DE JESUS,"27,65",GLP,Revendedora Super Gas Ltda Epp.,LIQUIGÁS S/A,Santa Rita,20/04/2011,,BA,FOB,"35,00","R F - Loteamento Santa Catarina, 134 Casa",-,1006-462-618-0
SANTO ANTONIO DE JESUS,-,GLP,Carlos Antonio Felix dos Santos,-,Andaia,20/04/2011,,BA,-,"36,00","Rua Vereador João Silva, 1272 Casa",-,1006-462-618-1
SANTO ANTONIO DE JESUS,"26,45",GLP,J. M. Aliança Comercio e Representações Ltda.,MINASGÁS,Andaia,20/04/2011,,BA,FOB,"37,00","Rua Vereador João Silva, 127",-,1006-462-618-2
SANTO ANTONIO DE JESUS,-,GLP,Jls Distribuidora de Gás e Bebidas Ltda.,-,Quitandinha,20/04/2011,,BA,-,"37,00","Rua Antonio Fraga, 208",-,1006-462-618-3
SANTO ANTONIO DE JESUS,-,GLP,Victor Distribuidora de Gás e Água Ltda.,-,Andaiá,20/04/2011,,BA,-,"37,00","Rua Teodoro Dias Barreto, 70 Sede",-,1006-462-618-4
SANTO ANTONIO DE JESUS,-,GLP,Nog Ferragens e Materiais Para Construção e Representações Ltda.,-,Sao Benedito,20/04/2011,,BA,-,"38,00","Rua Antonio Carlos Magalhães, 111-a",-,1006-462-618-5
SANTO ANTONIO DE JESUS,"25,00",GLP,Distribuidora de Gás Providência Ltda. - Me,-,Nossa Senhora das Gracas,20/04/2011,,BA,FOB,"38,00","Av. Providencia, 20-a Casa",-,1006-462-618-6
SANTO ANTONIO DE JESUS,"2,345",Gasolina,Pedro Batista de Souza Cia Ltda,-,Ernesto Mello,20/04/2011,LARCO,BA,FOB,"2,770","Avenida Luis Argolo, S/n 0",BRANCA,1006-487-618-0
SANTO ANTONIO DE JESUS,-,Gasolina,Posto de Gasolina Atalaia Ltda,-,Centro,20/04/2011,-,BA,-,"2,790","Praca Felix Gaspar, S/n",PETROBRAS DISTRIBUIDORA S.A,1006-487-618-1
SANTO ANTONIO DE JESUS,"2,368",Gasolina,Cruzeiro do Sul Com de Combustiveis e Servicos Ltda,-,Andaia,20/04/2011,-,BA,FOB,"2,790","Rua Teodoro Dias Barreto, 1230",IPP,1006-487-618-2
SANTO ANTONIO DE JESUS,-,Gasolina,Machado & Souza Ltda.,-,Amparo,20/04/2011,-,BA,-,"2,790","Rodovia Br 101, S/n Km 262 - Terreo",PETROBRAS DISTRIBUIDORA S.A,1006-487-618-3
SANTO ANTONIO DE JESUS,"2,368",Gasolina,Cruzeiro do Sul Com de Combustiveis e Servicos Ltda,-,Centro,20/04/2011,-,BA,FOB,"2,790","Avenida Roberto Santos, S/n",IPP,1006-487-618-4
SANTO ANTONIO DE JESUS,"2,336",Gasolina,Posto Acácia Ltda,-,Sede,20/04/2011,TOTAL,BA,FOB,"2,869","Rodovia Br 101, S/n Km 975",BRANCA,1006-487-618-5
SANTO ANTONIO DE JESUS,"2,459",Gasolina,Posto de Abastecimento Comb. Reconcavo Bahia Ltda,-,Sede,20/04/2011,-,BA,FOB,"2,870","Rodovia Br 101, S/n Km 263",SHELL,1006-487-618-6
SANTO ANTONIO DE JESUS,-,Gasolina,Portal da Ilha Distribuidora de Combustiveis Ltda,-,Santa Terezinha,20/04/2011,-,BA,-,"2,870","Rodovia Ferry Boat Ba 045, S/n Km 03",PETROBRAS DISTRIBUIDORA S.A,1006-487-618-7
SANTO ANTONIO DE JESUS,-,Gasolina,Posto Sao Paulo Ltda,-,Ernesto Melo,20/04/2011,-,BA,-,"2,890","Rua Lucio Jose de Oliveira, 43 0",BRANCA,1006-487-618-8
SENHOR DO BONFIM,"1,695",Diesel,Petromax Derivados de Petróleo Ltda.,-,Zona Rural,19/04/2011,-,BA,FOB,"1,849","Rod. Lomanto Junior, S/n Br 407, Km 125",COSAN COMBUSTÍVEIS,1036-532-618-0
SENHOR DO BONFIM,"1,682",Diesel,Auto Posto Vale Ltda,-,Rodoviário,19/04/2011,-,BA,FOB,"1,859","Rodovia Lomanto Junior - Br 407, S/n Km 102",PETROBRAS DISTRIBUIDORA S.A,1036-532-618-1
SENHOR DO BONFIM,"1,741",Diesel,Auto Posto Bela Vista Ltda.,-,Km 125,19/04/2011,-,BA,FOB,"1,880","Rodovia Br 407, S/n",SHELL,1036-532-618-2
SENHOR DO BONFIM,"1,695",Diesel,Macelli Derivados de Petroleo Ltda.,-,Centro,19/04/2011,-,BA,FOB,"1,889","Rodovia Br 407, S/n Km 130 - Térreo",COSAN COMBUSTÍVEIS,1036-532-618-3
SENHOR DO BONFIM,"1,675",Diesel,Esmeralda Comercial Derivados de Petróleo Ltda,-,Centro,19/04/2011,SOLL,BA,FOB,"1,900","Loteamento Santos Dumont, 30 Casa",BRANCA,1036-532-618-4
SENHOR DO BONFIM,"1,670",Diesel,Copresam Com Prest.deserv.agriic.mecanizada Ltda,-,Contorno,19/04/2011,ATLÂNTICA,BA,FOB,"1,900","Rodovia Lomanto Junior, S/n Km 104",BRANCA,1036-532-618-5
SENHOR DO BONFIM,"1,697",Diesel,Auto Posto Vale Ltda,-,Centro,19/04/2011,-,BA,FOB,"1,969","Rua Barao de Cotegipe, 410",PETROBRAS DISTRIBUIDORA S.A,1036-532-618-6
SENHOR DO BONFIM,"1,768",Diesel,Posto Itamaraty Comercio e Representacoes Ltda,-,Centro,19/04/2011,PETROBRAS DISTRIBUIDORA S.A,BA,FOB,"1,979","Avenida do Cotorno, S/n Terreo",BRANCA,1036-532-618-7
SENHOR DO BONFIM,"1,711",Diesel,Ok Combustiveis e Lubrificantes Ltda,-,Br 407 Km 127,19/04/2011,ELLO-PUMA,BA,CIF,"1,980","Rodovia Br 407, S/n Km 127 Rodovia Lomanto Junior",BRANCA,1036-532-618-8
SENHOR DO BONFIM,"1,874",Etanol,Auto Posto Bela Vista Ltda.,-,Km 125,19/04/2011,-,BA,FOB,"2,030","Rodovia Br 407, S/n",SHELL,1036-643-618-0
SENHOR DO BONFIM,"1,900",Etanol,Petromax Derivados de Petróleo Ltda.,-,Zona Rural,19/04/2011,-,BA,FOB,"2,079","Rod. Lomanto Junior, S/n Br 407, Km 125",COSAN COMBUSTÍVEIS,1036-643-618-1
SENHOR DO BONFIM,"1,900",Etanol,Macelli Derivados de Petroleo Ltda.,-,Centro,19/04/2011,-,BA,FOB,"2,079","Rodovia Br 407, S/n Km 130 - Térreo",COSAN COMBUSTÍVEIS,1036-643-618-2
SENHOR DO BONFIM,"1,902",Etanol,Ok Combustiveis e Lubrificantes Ltda,-,Br 407 Km 127,19/04/2011,ELLO-PUMA,BA,CIF,"2,100","Rodovia Br 407, S/n Km 127 Rodovia Lomanto Junior",BRANCA,1036-643-618-3
SENHOR DO BONFIM,"1,936",Etanol,Posto Itamaraty Comercio e Representacoes Ltda,-,Centro,19/04/2011,PETROBRAS DISTRIBUIDORA S.A,BA,FOB,"2,159","Avenida do Cotorno, S/n Terreo",BRANCA,1036-643-618-4
SENHOR DO BONFIM,"1,885",Etanol,Esmeralda Comercial Derivados de Petróleo Ltda,-,Centro,19/04/2011,ALESAT,BA,FOB,"2,200","Loteamento Santos Dumont, 30 Casa",BRANCA,1036-643-618-5
SENHOR DO BONFIM,"1,854",Etanol,Auto Posto Vale Ltda,-,Rodoviário,19/04/2011,-,BA,FOB,"2,290","Rodovia Lomanto Junior - Br 407, S/n Km 102",PETROBRAS DISTRIBUIDORA S.A,1036-643-618-6
SENHOR DO BONFIM,"1,859",Etanol,Auto Posto Vale Ltda,-,Centro,19/04/2011,-,BA,FOB,"2,299","Rua Barao de Cotegipe, 410",PETROBRAS DISTRIBUIDORA S.A,1036-643-618-7
SENHOR DO BONFIM,-,GLP,Lopes Distribuidora de Gás Ltda.,-,Centro,18/04/2011,,BA,-,"38,00","Avenida Antonio Carlos Magalhães, 400",-,1036-462-618-0
SENHOR DO BONFIM,-,GLP,Bonfim Comércio e Transportes de Gás Ltda,-,Santos Dumont,18/04/2011,,BA,-,"38,00","Avenida Antônio Carlos Magalhães, 48 A",-,1036-462-618-1
